lat,lon,chl,sst,NO3,Si,O2,density_WOA_clim,PO4,adt,Fe,sss,synecho_abundance,synecho_abundance_prediction
-1.4979940486751688,-1.90278842124364,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980036711603737,-1.9028193026617963,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980132936455788,-1.9028193026617963,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980229161307836,-1.9028193026617963,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980325386159885,-1.9028501840799525,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980421611011936,-1.9028501840799525,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980517835863985,-1.9028501840799525,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980614060716035,-1.9029119469162565,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980710285568084,-1.9029119469162565,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980806510420135,-1.902942828334413,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980902735272184,-1.902942828334413,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4980998960124234,-1.902942828334413,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981095184976283,-1.9029737097525692,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981191409828334,-1.9030045911707256,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981383859532436,-1.903035472588882,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981480084384484,-1.9030663540070383,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981672534088584,-1.9030972354251947,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981768758940635,-1.9030972354251947,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4981864983792683,-1.9031281168433511,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4982057433496783,-1.9031589982615074,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4982153658348834,-1.903189879679655,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4982249883200882,-1.903189879679655,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4982442332904982,-1.9032207610978114,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498253855775703,-1.9032207610978114,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498263478260908,-1.9032516425159678,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498273100746113,-1.9032516425159678,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4982827232313183,-1.903282523934124,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4982923457165234,-1.9033134053522804,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4983019682017282,-1.9033134053522804,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4983212131721382,-1.9033751681885756,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4983404581425481,-1.9033751681885756,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498350080627753,-1.9033751681885756,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498359703112958,-1.9034060496067495,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498369325598163,-1.903436931024897,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498378948083368,-1.9034678124430533,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498398193053778,-1.9034678124430533,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498417438024188,-1.9034986938612097,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498436682994598,-1.9035295752793662,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.498455927965008,-1.9035604566975224,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4984847954206229,-1.9036222195338353,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4985136628762379,-1.9036531009519915,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4985329078466476,-1.9036839823701304,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4985425303318527,-1.9036839823701304,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4985617753022626,-1.9036839823701304,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4985810202726728,-1.9036839823701304,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986002652430828,-1.9036839823701304,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986098877282878,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986291326986976,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986387551839027,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986483776691075,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986483776691075,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986580001543126,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986676226395175,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986772451247226,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986868676099274,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986964900951325,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987349800359526,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987446025211575,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987542250063626,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987734699767725,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987734699767725,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987830924619774,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987830924619774,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987927149471825,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987830924619774,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987830924619774,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987830924619774,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987734699767725,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987734699767725,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987638474915674,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987638474915674,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987638474915674,-1.9037148637882955,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987542250063626,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987446025211575,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987349800359526,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987349800359526,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987349800359526,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987253575507475,-1.903745745206452,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986964900951325,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986868676099274,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986868676099274,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986964900951325,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986964900951325,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9038075080427646,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9038075080427646,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9038075080427646,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9038075080427646,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987157350655427,-1.9038075080427646,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.9038075080427646,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4987061125803374,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
-1.4986964900951325,-1.9037766266246081,-0.60184583289122,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,-1.3751216511759696,-0.8260986500059856,0.9828008431047316,1.2807351612329292,1.0325551588562247,0.0,6.786863914221992
